gene,tissue,result_file,n_ind,n_SNP,n_mix_predictor,n_add_rm,n_rec_rm,n_dom_rm,mean_count,median_count,min_pv,dif_elbo,dif_elbo_perm,log_lik_add,log_lik_mix,log_lik_add_perm,log_lik_mix_perm,ncs_susie,ncs_susie_mix,perm_cs_susie,perm_cs_susie_mix,n_add_cs_snps,n_mix_cs_snps,overlap_snp,pct_add_cs_snps_retained,n_add_cs_snps_not_retained,pct_add_cs_snps_not_retained,overlap,overlap_cs_pairs,overlap_pairwise_sum,overlap_coding,pct_add_cs_snps_retained_additive_coding,n_add_cs_snps_other_coding_only,pct_add_cs_snps_other_coding_only,pct_shared_snps_other_coding_only,n_shared_snps_preferred_additive,n_shared_snps_preferred_dominant,n_shared_snps_preferred_recessive,n_shared_snps_preferred_nonadditive,n_shared_snps_preference_ambiguous,pct_shared_snps_preferred_nonadditive,n_add_cs_snps_perm,n_mix_cs_snps_perm,overlap_snp_perm,overlap_perm,pct_add_cs_snps_retained_perm,n_add_cs_snps_not_retained_perm,pct_add_cs_snps_not_retained_perm,overlap_cs_pairs_perm,overlap_pairwise_sum_perm,overlap_coding_perm,pct_add_cs_snps_retained_additive_coding_perm,n_add_cs_snps_other_coding_only_perm,pct_add_cs_snps_other_coding_only_perm,n_shared_snps_preferred_additive_perm,n_shared_snps_preferred_dominant_perm,n_shared_snps_preferred_recessive_perm,n_shared_snps_preferred_nonadditive_perm,n_shared_snps_preference_ambiguous_perm,pct_shared_snps_preferred_nonadditive_perm,n_add,n_rec,n_dom,n_add_perm,n_rec_perm,n_dom_perm,converged_add,converged_mix,converged_add_perm,converged_mix_perm,has_weighted_fit_mix,ncs_weighted_fit_mix,elbo_weighted_mix,dif_elbo_weighted_vs_add,dif_elbo_weighted_vs_mix,log_lik_weighted_mix,converged_weighted_fit_mix,n_add_weighted,n_dom_weighted,n_rec_weighted,weighted_prior_target_additive,weighted_prior_target_dominant,weighted_prior_target_recessive,weighted_prior_realized_additive,weighted_prior_realized_dominant,weighted_prior_realized_recessive,n_weighted_mix_cs_snps,overlap_snp_add_weighted,pct_add_cs_snps_retained_weighted,overlap_coding_add_weighted,overlap_cs_pairs_add_weighted,mix_weighted_overlap_snp,mix_weighted_union_snp,mix_weighted_jaccard_snp,pct_mix_cs_snps_retained_weighted,pct_weighted_cs_snps_retained_mix,mix_weighted_overlap_cs_pairs,mix_weighted_overlap_pairwise_sum,mix_weighted_same_cs_count,mix_weighted_same_cs_snp_sets,mix_weighted_same_cs_predictor_sets,mix_weighted_same_lead_snp_set,mix_weighted_same_lead_predictor_set,em_iteration,coding_pattern,number_coding_types
KNSTRN,Adrenal Gland,KNSTRN.rds,141,1816,4770,0,678,0,422.269503546099,380,3.40169888013269e-19,-0.272114043983549,0.000440158703440829,-159.278021065657,-159.278095440028,-199.429859276567,-199.429859276567,1,1,0,0,22,26,22,100,0,0,22,1,22,22,100,0,0,0,0,0,0,0,22,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-165.993674658048,-0.00569713118608206,0.266416912797467,-159.278034215182,TRUE,1,0,0,0.898645415979337,0.0952509640726924,0.00610361994797009,0.898645415979338,0.0952509640726925,0.00610361994797009,26,22,100,22,1,26,26,1,100,100,1,26,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
KNSTRN,Blood,KNSTRN.rds,435,1816,5070,0,378,0,470.604597701149,266,8.4611325489644e-12,0.226480193887255,0.000484858910567709,-594.045377403247,-593.34620768487,-616.591585743734,-616.591585743734,1,1,0,0,27,28,27,100,0,0,27,1,27,22,81.4814814814815,5,18.5185185185185,18.5185185185185,0,27,0,27,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-599.980907253547,0.165625317126569,-0.0608548767606862,-593.782723305864,TRUE,1,0,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,29,27,100,27,1,28,29,0.96551724137931,100,96.551724137931,1,28,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
KNSTRN,Blood Vessel,KNSTRN.rds,450,1816,5160,0,288,0,276.262222222222,244.5,8.5890497127203e-53,0.276858808322686,0.000498268933597501,-520.874932025623,-520.128119765568,-637.875486340248,-637.875486340248,1,1,0,0,9,9,9,100,0,0,9,1,9,9,100,0,0,0,0,9,0,9,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-528.867296314838,0.0838200840306627,-0.193038724292023,-520.741490363928,TRUE,1,0,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,9,9,100,9,1,9,9,1,100,100,1,9,TRUE,TRUE,FALSE,TRUE,FALSE,12,A,1
KNSTRN,Brain,KNSTRN.rds,257,1816,4968,0,480,0,505.622568093385,464,2.99845402044233e-10,-0.20466051385813,0.000469660861881494,-345.391574964597,-345.247638147895,-364.023368393417,-364.023368393417,1,1,0,0,31,32,31,100,0,0,31,1,31,30,96.7741935483871,1,3.2258064516129,3.2258064516129,0,31,0,31,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-351.27683439226,0.0190944771172212,0.223754990975351,-345.361562234057,TRUE,1,0,0,0.900828938997283,0.0970505427883882,0.00212051821432854,0.900828938997283,0.0970505427883882,0.00212051821432854,35,31,100,31,1,32,35,0.914285714285714,100,91.4285714285714,1,32,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
KNSTRN,Breast,KNSTRN.rds,269,1816,4961,0,487,0,406.297397769517,370,3.72187737674213e-24,-0.589335384405445,0.000468617857904974,-329.955086024936,-330.222917421791,-381.05037875085,-381.05037875085,1,1,0,0,28,31,28,100,0,0,28,1,28,28,100,0,0,0,21,7,0,7,0,25,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-336.622219727912,-0.0325857561319367,0.556749628273508,-329.979774257309,TRUE,1,0,0,0.937186253003572,0.0592567595904155,0.00355698740601229,0.937186253003572,0.0592567595904155,0.00355698740601229,31,28,100,28,1,29,33,0.878787878787879,93.5483870967742,93.5483870967742,1,29,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
KNSTRN,Colon,KNSTRN.rds,332,1816,4985,0,463,0,420.843373493976,361.5,7.37826079925143e-26,-0.964682426054651,0.000472193871701165,-415.409494229734,-415.552692995486,-470.442356744422,-470.442356744422,1,1,0,0,9,14,9,100,0,0,9,1,9,9,100,0,0,0,9,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-423.022033495614,-0.0789620291579354,0.885720396896716,-415.421581311229,TRUE,1,0,0,0.92027031988356,0.0747644052432077,0.00496527487323349,0.920270319883559,0.0747644052432076,0.00496527487323348,10,9,100,9,1,10,14,0.714285714285714,71.4285714285714,100,1,10,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
KNSTRN,Esophagus,KNSTRN.rds,412,1816,5068,0,380,0,419.320388349515,352,3.37641422283502e-11,0.57303594822929,0.0004845609100812,-562.830206436341,-561.661232157618,-583.956285315508,-583.956285315508,1,1,0,0,24,25,24,100,0,0,24,1,24,19,79.1666666666667,5,20.8333333333333,20.8333333333333,0,24,0,24,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-568.878088277095,0.130575865526566,-0.442460082702723,-562.589475381973,TRUE,1,0,0,0.95128087890051,0.0481670003127524,0.000552120786737723,0.95128087890051,0.0481670003127524,0.000552120786737723,27,24,100,24,1,25,27,0.925925925925926,100,92.5925925925926,1,25,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
KNSTRN,Heart,KNSTRN.rds,331,1816,5060,0,388,0,287.640483383686,260,9.23279774377185e-20,0.0944134686910161,0.000483368905861425,-428.94008650915,-428.420911938371,-469.023434530328,-469.023434530328,1,1,0,0,23,24,23,100,0,0,23,1,23,19,82.6086956521739,4,17.3913043478261,17.3913043478261,0,23,0,23,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-435.500065098944,0.0839758906306543,-0.0104375780603618,-428.812890855936,TRUE,1,0,0,0.907409119281138,0.0877991270187996,0.00479175370006282,0.907409119281138,0.0877991270187996,0.00479175370006282,26,23,100,23,1,24,26,0.923076923076923,100,92.3076923076923,1,24,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
KNSTRN,Lung,KNSTRN.rds,323,1816,5053,0,395,0,457.851393188855,362,1.14588488198994e-14,0.642177808256349,0.000482325903590208,-428.508739857906,-427.290671534836,-457.672058805041,-457.672058805041,1,1,0,0,25,25,25,100,0,0,25,1,25,19,76,6,24,24,0,25,0,25,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-434.667455141055,0.195611987756763,-0.446565820499586,-428.15735770155,TRUE,1,0,0,0.930764682521748,0.0673943101777559,0.00184100730049573,0.930764682521749,0.0673943101777559,0.00184100730049573,28,25,100,25,1,25,28,0.892857142857143,100,89.2857142857143,1,25,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
KNSTRN,Nerve,KNSTRN.rds,354,1816,5063,0,385,0,333.658192090395,299.5,3.30851294209456e-43,-0.67267708753684,0.000483815907159624,-406.851977262389,-407.069392144074,-501.658658586283,-501.658658586283,1,1,0,0,16,18,16,100,0,0,16,1,16,16,100,0,0,0,16,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-414.450233909742,-0.0213296597881936,0.651347427748647,-406.863000690787,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,17,16,100,16,1,17,18,0.944444444444444,94.4444444444444,100,1,17,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
KNSTRN,Pancreas,KNSTRN.rds,180,1816,4878,0,570,0,212.544444444444,185,5.41621955064751e-16,0.392269948733315,0.000456250800766611,-222.391170959252,-221.658813569066,-254.767090693266,-254.767090693266,1,1,0,0,23,28,23,100,0,0,23,1,23,17,73.9130434782609,6,26.0869565217391,26.0869565217391,0,22,0,22,1,95.6521739130435,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-228.890312907012,0.0806804400957049,-0.31158950863761,-222.277454277774,TRUE,1,0,0,0.957183563381327,0.0427958579799069,2.05786387660971e-05,0.957183563381327,0.0427958579799069,2.05786387660971e-05,27,23,100,23,1,27,28,0.964285714285714,96.4285714285714,100,1,27,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
KNSTRN,Pituitary,KNSTRN.rds,201,1816,4818,0,630,0,429.606965174129,384,7.98350437625215e-26,0.699510591805847,0.000447310749791541,-229.664096194782,-228.439480156564,-284.564180354963,-284.564180354963,1,1,0,0,23,27,23,100,0,0,23,1,23,11,47.8260869565218,12,52.1739130434783,52.1739130434783,0,23,0,23,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-236.482913702067,0.169394178977171,-0.530116412828676,-229.357069437091,TRUE,1,0,0,0.942286143446123,0.0570981301063923,0.000615726447484987,0.942286143446123,0.0570981301063923,0.000615726447484987,26,23,100,23,1,26,27,0.962962962962963,96.2962962962963,100,1,26,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
KNSTRN,Prostate,KNSTRN.rds,143,1816,4747,0,701,0,492.762237762238,460,8.39477028507656e-12,-0.538929856613947,0.00043673167937186,-179.636908028734,-179.847784097087,-202.267657476498,-202.267657476498,1,1,0,0,28,31,28,100,0,0,28,1,28,28,100,0,0,0,28,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-186.014655266637,-0.0530255907727053,0.485904265841242,-179.657528692095,TRUE,1,0,0,0.916064871679439,0.0610432268257223,0.0228919014948385,0.916064871679439,0.0610432268257223,0.0228919014948385,32,28,100,28,1,31,32,0.96875,100,96.875,1,31,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
KRBA2,Muscle,KRBA2.rds,477,1832,5253,0,243,0,182.610062893082,167,3.19449107552249e-11,-1.00847860998545,0.000509741817040776,-655.132409893726,-655.297402532072,-676.186523626109,-676.186523626109,1,1,0,0,3,4,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-663.537763269813,-0.0431998968603011,0.965278713125144,-655.140110508203,TRUE,1,0,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,3,3,100,3,1,3,4,0.75,75,100,1,3,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
KRBA2,Nerve,KRBA2.rds,354,1832,5207,0,289,0,244.28813559322,225,7.98515349357732e-09,-0.884773770705635,0.00050288781665131,-485.726235633856,-485.991011666557,-501.658658586283,-501.658658586283,1,1,0,0,2,2,2,100,0,0,2,1,2,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-494.475176089461,-0.030337964962996,0.854435805742639,-485.737058105255,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
KRI1,Adipose Tissue,KRI1.rds,470,1670,4584,0,426,0,2032.33191489362,1855,9.16112728237468e-11,-0.834095387725711,0.000434199604342211,-647.179690632242,-647.662284830275,-666.254030580006,-666.254030580006,1,1,0,0,35,39,35,100,0,0,35,1,35,35,100,0,0,0,35,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-653.892289974155,-0.0490914789581893,0.785003908767521,-647.212850141241,TRUE,1,0,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,37,35,100,35,1,37,39,0.948717948717949,94.8717948717949,100,1,37,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
KRI1,Lung,KRI1.rds,323,1670,4484,0,526,0,2089.2786377709,1989,8.40252759108786e-09,-0.754181670935395,0.00041929945098218,-442.501894168656,-442.763301373303,-457.672058805041,-457.672058805041,1,1,0,0,11,13,11,100,0,0,11,1,11,11,100,0,0,0,11,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-449.382116497669,-0.0527976254962255,0.70138404543917,-442.524433461354,TRUE,1,0,0,0.930764682521748,0.0673943101777559,0.00184100730049573,0.930764682521748,0.0673943101777559,0.00184100730049573,12,11,100,11,1,12,13,0.923076923076923,92.3076923076923,100,1,12,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
KRI1,Nerve,KRI1.rds,354,1670,4524,0,486,0,2531.01412429379,2369,9.70654204434754e-10,-0.872738532470862,-0.235834973997726,-484.061558396796,-484.292469230318,-496.265319311502,-496.66708662749,1,1,1,1,10,11,10,100,0,0,10,1,10,10,100,0,0,0,10,0,0,0,0,0,433,1323,433,433,100,0,0,1,433,433,100,0,0,98,158,85,243,92,56.1200923787529,1,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-491.24617330765,-0.0318718490757419,0.84086668339512,-484.070844897708,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,11,10,100,10,1,11,11,1,100,100,1,11,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
KRI1,Pituitary,KRI1.rds,201,1670,4374,0,636,0,2575.32338308458,2352,4.49623997124722e-09,-0.943427233250361,0.000402909255399209,-268.221615235315,-268.322746771977,-284.564180354963,-284.564180354963,1,1,0,0,5,8,5,100,0,0,5,1,5,5,100,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-275.684564856235,-0.0587160001305733,0.884711233119788,-268.223964096596,TRUE,1,0,0,0.942286143446123,0.0570981301063923,0.000615726447484987,0.942286143446123,0.0570981301063923,0.000615726447484987,5,5,100,5,1,5,8,0.625,62.5,100,1,5,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
KRI1,Thyroid,KRI1.rds,390,1670,4574,0,436,0,2798.71282051282,2625.5,3.69072502087e-17,-1.25284466010987,0.000432709590540981,-509.998784233714,-510.271903256504,-552.739928256339,-552.739928256339,2,2,0,0,63,74,63,100,0,0,63,2,63,63,100,0,0,0,62,1,0,1,0,1.58730158730159,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-523.185983752509,-0.0406998333882029,1.21214482672167,-510.00291862629,TRUE,2,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,65,63,100,63,2,64,75,0.853333333333333,86.4864864864865,98.4615384615385,2,64,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
KRT23,Lung,KRT23.rds,323,2204,5996,0,616,0,116.077399380805,51,6.16042051852204e-10,-0.377316681604896,0.000565017512599297,-439.540656716948,-439.760632663544,-457.672058805041,-457.672058805041,1,1,0,0,15,19,15,100,0,0,15,1,15,13,86.6666666666667,2,13.3333333333333,13.3333333333333,4,11,0,11,0,73.3333333333333,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-446.602740064104,-0.0143658404208509,0.362950841184045,-439.56596941977,TRUE,1,0,0,0.930764682521748,0.0673943101777559,0.00184100730049573,0.930764682521749,0.0673943101777559,0.00184100730049573,20,15,100,15,1,19,20,0.95,100,95,1,19,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
KRT23,Pituitary,KRT23.rds,201,2204,5818,0,794,0,236.029850746269,168,1.83767406563365e-18,-1.0168875001109,0.000538495780233461,-246.153455682275,-246.284683001197,-284.564180354963,-284.564180354963,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-256.184413063156,-0.143142373475143,0.873745126635754,-246.167784989446,TRUE,1,0,0,0.942286143446123,0.0570981301063923,0.000615726447484987,0.942286143446123,0.0570981301063923,0.000615726447484987,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
KRT34,Skin,KRT34.rds,522,2554,7134,0,528,0,2191.92528735632,34,3.21674810326897e-10,0.26845880116548,0.000682423924445175,-720.851527017483,-720.086739632262,-739.978979192716,-739.978979192716,1,1,0,0,7,7,7,100,0,0,7,1,7,6,85.7142857142857,1,14.2857142857143,14.2857142857143,0,7,0,7,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-728.46632948734,0.0999547616989958,-0.168504039466484,-720.688279655329,TRUE,1,0,0,0.933012125240914,0.0649603341354519,0.00202754062363396,0.933012125240914,0.0649603341354519,0.00202754062363396,7,7,100,7,1,7,7,1,100,100,1,7,TRUE,TRUE,FALSE,TRUE,FALSE,12,A,1
KRT80,Blood Vessel,KRT80.rds,450,2727,7868,0,313,0,100.26,56,1.90114982354334e-10,-1.04856903699647,0.000766008229220461,-618.004258093033,-618.054716294679,-637.875486340248,-637.875486340248,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-627.81988767387,-0.056095682886621,0.992473354109848,-618.006991555394,TRUE,1,0,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
KRT86,Thyroid,KRT86.rds,390,2879,8249,0,388,0,135.4,116,5.04430638910531e-11,-0.987968741748432,0.000800126017566072,-531.795906683375,-531.844981131907,-552.739928256339,-552.739928256339,1,1,0,0,1,2,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-541.378634304018,-0.040717813982269,0.947250927766163,-531.839695223255,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,2,1,100,1,1,2,2,1,100,100,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
KRTCAP3,Adrenal Gland,KRTCAP3.rds,141,997,2753,0,238,0,122.354609929078,113,4.92948956608783e-11,-0.968340057670559,0.000261657079931865,-178.440823848234,-178.54927780197,-199.429859276567,-199.429859276567,1,1,0,0,64,78,64,100,0,0,64,1,64,64,100,0,0,0,63,1,0,1,0,1.5625,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-183.246662673066,-0.101624082820166,0.866715974850393,-178.452412268627,TRUE,1,0,0,0.898645415979337,0.0952509640726924,0.00610361994797009,0.898645415979338,0.0952509640726924,0.00610361994797009,65,64,100,64,1,65,78,0.833333333333333,83.3333333333333,100,1,65,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
KYAT3,Adipose Tissue,KYAT3.rds,470,1691,4886,0,187,0,1558.68936170213,1450.5,1.44485826998787e-12,-1.05943519317339,0.000476068771604332,-642.066524377067,-642.074736690373,-666.254030580006,-666.254030580006,1,1,0,0,32,33,32,100,0,0,32,1,32,32,100,0,0,0,32,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-648.332043553682,-0.0601618262454622,0.999273366927923,-642.066813414527,TRUE,1,0,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,32,32,100,32,1,32,33,0.96969696969697,96.969696969697,100,1,32,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
KYAT3,Blood Vessel,KYAT3.rds,450,1691,4879,0,194,0,1397.66444444444,1275.5,1.37471602809342e-11,-1.05795923627022,0.000475025765354076,-616.363963295782,-616.37307184707,-637.875486340248,-637.875486340248,1,1,0,0,39,39,39,100,0,0,39,1,39,39,100,0,0,0,39,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-622.073315396484,-0.0568988763537845,1.00106035991644,-616.364191262991,TRUE,1,0,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,39,39,100,39,1,39,39,1,100,100,1,39,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
KYAT3,Colon,KYAT3.rds,332,1691,4807,0,266,0,1261.95481927711,1172.5,9.01720099643259e-09,-1.0186165401397,0.000464297704638739,-454.874663960593,-454.981138648174,-470.442356744422,-470.442356744422,1,1,0,0,46,56,46,100,0,0,46,1,46,46,100,0,0,0,46,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-460.205089996954,-0.080749729392835,0.937866810746868,-454.882396546015,TRUE,1,0,0,0.92027031988356,0.0747644052432077,0.00496527487323349,0.920270319883559,0.0747644052432076,0.00496527487323349,47,46,100,46,1,47,56,0.839285714285714,83.9285714285714,100,1,47,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
KYAT3,Muscle,KYAT3.rds,477,1691,4887,0,186,0,448.247379454927,392,3.36651182163563e-15,-1.06010867548662,0.000476217771847587,-646.220584709255,-646.225809931681,-676.186523626109,-676.186523626109,1,1,0,0,15,15,15,100,0,0,15,1,15,15,100,0,0,0,15,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-653.017720376589,-0.0452666284539873,1.01484204703263,-646.22059571622,TRUE,1,0,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,15,15,100,15,1,15,15,1,100,100,1,15,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
KYAT3,Nerve,KYAT3.rds,354,1691,4873,0,200,0,2483.68079096045,2277,3.41311162493042e-09,0.911318650260455,0.000474131761620811,-485.589806040407,-483.882719320279,-501.658658586283,-501.658658586283,1,1,0,0,44,51,44,100,0,0,44,1,44,18,40.9090909090909,26,59.0909090909091,59.0909090909091,0,5,39,44,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-491.025976526388,-0.00296930470369716,-0.914287954964152,-485.510821767078,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,46,44,100,44,1,46,51,0.901960784313725,90.1960784313726,100,1,46,TRUE,FALSE,FALSE,FALSE,FALSE,12,A,1
KYAT3,Testis,KYAT3.rds,211,1691,4634,0,439,0,1070.48815165877,916,2.91029668083124e-09,-0.971041477412314,0.000438520509078444,-282.830442017029,-282.957449398131,-298.753293732085,-298.753293732085,1,1,0,0,38,43,38,100,0,0,38,1,38,38,100,0,0,0,38,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-288.90843197338,-0.0356451279001817,0.935396349512132,-282.831666550795,TRUE,1,0,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,38,38,100,38,1,38,43,0.883720930232558,88.3720930232558,100,1,38,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
